,__id,__site_id,__title,__subtitle,__seller_id,__category_id,__official_store_id,__price,__base_price,__original_price,__currency_id,__initial_quantity,__available_quantity,__sold_quantity,__buying_mode,__listing_type_id,__start_time,__stop_time,__condition,__permalink,__thumbnail_id,__thumbnail,__secure_thumbnail,__video_id,__accepts_mercadopago,__non_mercado_pago_payment_methods,__shipping__mode,__shipping__tags,__shipping__dimensions,__shipping__local_pick_up,__shipping__free_shipping,__shipping__logistic_type,__shipping__store_pick_up,__international_delivery_mode,__seller_address__city__name,__seller_address__state__id,__seller_address__state__name,__seller_address__country__id,__seller_address__country__name,__seller_address__search_location__neighborhood__id,__seller_address__search_location__neighborhood__name,__seller_address__search_location__city__id,__seller_address__search_location__city__name,__seller_address__search_location__state__id,__seller_address__search_location__state__name,__seller_address__id,__seller_contact,__coverage_areas,__warnings,__listing_source,__variations,__status,__sub_status,__tags,__warranty,__catalog_product_id,__domain_id,__parent_item_id,__differential_pricing,__deal_ids,__automatic_relist,__date_created,__last_updated,__health,__catalog_listing,__sale_terms_0__id,__sale_terms_0__name,__sale_terms_0__value_id,__sale_terms_0__value_name,__sale_terms_0__value_struct,__sale_terms_1__id,__sale_terms_1__name,__sale_terms_1__value_id,__sale_terms_1__value_name,__sale_terms_1__value_struct__number,__sale_terms_1__value_struct__unit,__sale_terms_2__id,__sale_terms_2__name,__sale_terms_2__value_id,__sale_terms_2__value_name,__sale_terms_2__value_struct,__sale_terms_3__id,__sale_terms_3__name,__sale_terms_3__value_id,__sale_terms_3__value_name,__sale_terms_3__value_struct,__sale_terms_4,__descriptions_0__id,__descriptions_1,__shipping__free_methods_0__id,__shipping__free_methods_0__rule__default,__shipping__free_methods_0__rule__free_mode,__shipping__free_methods_0__rule__free_shipping_flag,__shipping__free_methods_0__rule__value,__shipping__free_methods_1,BRAND,MODEL,ACCESSORIES_INCLUDED,ALPHANUMERIC_MODEL,ASPECT_RATIO,COLOR,DEPTH,DISPLAY_SIZE,DISPLAY_TYPE,GTIN,HDMI_PORTS_NUMBER,HEIGHT,INTEGRATED_APPS,IS_3D,IS_CURVED,IS_PORTABLE,IS_SMART,ITEM_CONDITION,LINE,MAX_RESOLUTION,MAX_SPEAKERS_POWER,OPERATIVE_SYSTEM,PACKAGE_HEIGHT,PACKAGE_LENGTH,PACKAGE_WEIGHT,PACKAGE_WIDTH,RESOLUTION_TYPE,SELLER_SKU,SOUND_MODES,SPEAKERS_NUMBER,USB_PORTS_NUMBER,VOLTAGE,WEIGHT,WIDTH,WITH_AUTO_POWER_OFF,WITH_BLUETOOTH,WITH_ETHERNET,WITH_HDMI,WITH_HDR,WITH_HIDDEN_CABLES,WITH_SCREEN_SHARE_FUNCTION,WITH_USB,WITH_WI_FI,pictures,__sale_terms_3,INTEGRATED_VIRTUAL_ASSISTANTS,WITH_INTEGRATED_VOICE_COMMAND,__sale_terms_0__value_struct__number,__sale_terms_0__value_struct__unit,__sale_terms_1__value_struct,DISPLAY_TECHNOLOGY,ORIGIN,WITH_VOICE_COMMAND,BRIGHTNESS,CONTRAST_RATIO,EXCLUSIVE_CHANNEL,HORIZONTAL_VIEWING_ANGLE,IS_KIT,PROCESSOR_CORES_NUMBER,PRODUCT_DATA_SOURCE,PRODUCT_FEATURES,RESPONSE_TIME,SHIPMENT_PACKING,STORAGE_CAPACITY,VERTICAL_VIEWING_ANGLE,WITH_VGA,__sale_terms,__seller_address__city__id,__sale_terms_2__value_struct__number,__sale_terms_2__value_struct__unit,__sale_terms_1,ADDITIONAL_INFO_REQUIRED,__sale_terms_2,WITH_NETFLIX,WITH_WEB_BROWSER,WITH_YOUTUBE,__shipping__methods,__sale_terms_3__value_struct__number,__sale_terms_3__value_struct__unit,ORIGIN_COUNTRY,MANUFACTURING_TIME,__variations_0__id,__variations_0__price,__variations_0__attribute_combinations,__variations_0__available_quantity,__variations_0__sold_quantity,__variations_0__sale_terms,__variations_0__picture_ids,__variations_0__catalog_product_id,__variations_1,__descriptions,VIEWING_ANGLE,IS_FLAMMABLE,DESIGN_AND_FUNCTIONALITY,COUNTRIES_WITH_MAGIC_CONTROL_INCLUDED,PART_NUMBER
619,MLA884408598,MLA,Tv Sanyo 27 Pulgadas Con Control Remoto,,22014016,MLA1002,,6000.0,6000.0,,ARS,1,1,0,buy_it_now,gold_special,2020-10-18T21:42:34.000Z,2040-10-13T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-884408598-tv-sanyo-27-pulgadas-con-control-remoto-_JM,929691-MLA43797961909_102020,http://http2.mlstatic.com/D_929691-MLA43797961909_102020-I.jpg,https://http2.mlstatic.com/D_929691-MLA43797961909_102020-I.jpg,,True,[],me2,[],,True,False,xd_drop_off,False,none,Floresta,AR-C,Capital Federal,AR,Argentina,TUxBQkZMTzg5MjFa,Floresta,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,156375595,,[],[],,[],active,[],"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2020-10-18T21:42:35.000Z,2021-03-11T18:09:37.000Z,0.71,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA884408598-2988750380,,,,,,,,Sanyo,C29LK34,,C29LK34 - 00,,Gris,,"27 """,tubo,,,,,No,No,No,No,Usado,,,,,,,,,4K,,,,,,,,,,,No,No,,,No,,5,,,,,,,,,,,,,,,,,,,,,,,,TUxBQkZMTzg5MjFa,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
620,MLA906003096,MLA,Televisor Sharp Aquos Lcd Plano Usado No Funciona P/ Reparar,,689753250,MLA1002,,6999.0,6999.0,,ARS,1,1,0,buy_it_now,gold_special,2021-01-27T19:36:40.000Z,2041-01-22T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-906003096-televisor-sharp-aquos-lcd-plano-usado-no-funciona-p-reparar-_JM,906870-MLA44728770540_012021,http://http2.mlstatic.com/D_906870-MLA44728770540_012021-I.jpg,https://http2.mlstatic.com/D_906870-MLA44728770540_012021-I.jpg,,True,[],me2,[],,True,True,drop_off,False,none,Palermo,AR-C,Capital Federal,AR,Argentina,TUxBQlBBTDI1MTVa,Palermo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1148635694,,[],[],,[],active,[],"['immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2021-01-27T19:36:41.000Z,2021-03-05T02:13:47.000Z,0.75,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA906003096-3197819216,,73328.0,True,country,True,,,Sharp,sharp,,Lc 15 B6U SM,,Plata,,"14 """,LCD,,,,,No,No,No,No,Usado,Aquos,,,,,,,,4K,,,,,,,,,,,No,No,,,No,,4,,,,,,,,,,,,,,,,,,,,,,,,TUxBQlBBTDI1MTVa,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,MLA908895246,MLA,Smart Tv Samsung 4k 55 Curvo Suhd Ks9000 Quantum Dot Hdr1000,,73214805,MLA1002,,169000.0,169000.0,,ARS,1,1,0,buy_it_now,gold_special,2021-02-19T14:41:36.000Z,2041-02-14T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-908895246-smart-tv-samsung-4k-55-curvo-suhd-ks9000-quantum-dot-hdr1000-_JM,623247-MLA44936180867_022021,http://http2.mlstatic.com/D_623247-MLA44936180867_022021-I.jpg,https://http2.mlstatic.com/D_623247-MLA44936180867_022021-I.jpg,baIjacLCTmw,True,[],me2,[],,True,True,drop_off,False,none,Buenos Aires,AR-C,Capital Federal,AR,Argentina,TUxBQlJFQzkyMTVa,Recoleta,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,271874743,,[],[],,[],active,[],"['immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2021-02-19T14:41:36.000Z,2021-03-07T17:41:44.000Z,0.85,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA908895246-3243828280,,73328.0,True,country,True,,,Samsung,UN55KS9000,"Control remoto,Cable de alimentación",UN55KS9000GXZS,16:9,Plateado,9.33 cm,"55 """,LED,,4,71.32 cm,,No,Sí,No,Sí,Usado,Series 9,3840 px - 2160 px,60 W,Tizen,,,,,4K,,Dolby digital plus,5,3,,20 kg,122.6 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,10,,,Sí,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,MLA908924317,MLA,Televisor 55 Pulgadas 4k Pantalla Rota,,278930311,MLA1002,,10890.0,10890.0,,ARS,1,1,0,buy_it_now,gold_pro,2021-02-19T18:04:56.000Z,2041-02-17T01:26:38.000Z,used,https://articulo.mercadolibre.com.ar/MLA-908924317-televisor-55-pulgadas-4k-pantalla-rota-_JM,652526-MLA44938785265_022021,http://http2.mlstatic.com/D_652526-MLA44938785265_022021-I.jpg,https://http2.mlstatic.com/D_652526-MLA44938785265_022021-I.jpg,,True,[],me2,[],,True,False,drop_off,False,none,La Plata,AR-B,Buenos Aires,AR,Argentina,,,TUxBQ0xBUGxhdGE,La Plata,TUxBUEdSQXJlMDNm,Bs.As. G.B.A. Sur,1012423668,,[],[],,[],active,[],"['immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2021-02-19T18:04:56.000Z,2021-03-11T11:37:15.193Z,0.85,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA908924317-3244150826,,,,,,,,TCL,TCL 4K,,,,Negro,,"55 """,LED,,,,,No,No,No,Sí,Usado,,,,,,,,,4K,,,,,,,,,,,Sí,Sí,,,Sí,,4,,,,,,,,,,,,,,,,,,,,,,,,TUxBQ0xBUGxhdGE,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
623,MLA825379424,MLA,Smart Tv Samsung Curva Un55mu6300gcdf Pantalla Rota ,,415834705,MLA1002,,15121.4,15121.4,,ARS,1,1,0,buy_it_now,gold_special,2019-11-14T19:18:14.000Z,2039-11-09T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-825379424-smart-tv-samsung-curva-un55mu6300gcdf-pantalla-rota-_JM,609722-MLA32883673701_112019,http://http2.mlstatic.com/D_609722-MLA32883673701_112019-I.jpg,https://http2.mlstatic.com/D_609722-MLA32883673701_112019-I.jpg,,True,[],me2,[],,True,False,drop_off,False,none,General Rodríguez,AR-B,Buenos Aires,AR,Argentina,,,TUxBQ0dFTjk2MmVl,General Rodríguez,TUxBUEdSQWVmNTVm,Bs.As. G.B.A. Oeste,1029037475,,[],[],,[],active,[],"['poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2019-11-14T19:18:15.000Z,2021-03-09T12:59:57.000Z,0.5,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA825379424-2390421886,,,,,,,,Samsung,UN55MU6300GCZB,,,,Negro,,"55 """,LED,,,,,No,Sí,No,Sí,Usado,,,,,,,,,4K UHD,,,,,,,,,,,Sí,,,,Sí,,5,,,,,,,,Argentina,,,,Mercado Libre,,,,,,,,,,,,TUxBQ0dFTjY4NTg,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
624,MLA901027237,MLA,Tv Samsung 4k Smart Tv 49 Pulgadas ,,604419503,MLA1002,,60000.0,60000.0,,ARS,1,1,0,buy_it_now,gold_special,2020-12-14T16:02:54.000Z,2041-01-09T20:21:55.000Z,used,https://articulo.mercadolibre.com.ar/MLA-901027237-tv-samsung-4k-smart-tv-49-pulgadas-_JM,798235-MLA44777575153_022021,http://http2.mlstatic.com/D_798235-MLA44777575153_022021-I.jpg,https://http2.mlstatic.com/D_798235-MLA44777575153_022021-I.jpg,,True,[],me2,[],,True,False,xd_drop_off,False,none,San Nicolás,AR-C,Capital Federal,AR,Argentina,,,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1119651762,,[],[],,[],active,[],"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2020-12-14T16:02:54.000Z,2021-02-08T18:25:43.000Z,0.71,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA901027237-3104101644,,,,,,,,Samsung,UN49KU6400GCZB,,UN49KU6400GCZB,,Plateado,,"49 """,LED,,,,,No,No,No,Sí,Usado,Ku,,,,,,,,Full HD,,,,,,,,,,,Sí,Sí,,,Sí,,3,,,,,,,,,,,,,,,,,,,,,,,,TUxBQlNBTjgzMjRa,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
625,MLA910396190,MLA,Tv Smart Samsung Curve 55 Pantalla Rota,,64663380,MLA1002,,21000.0,21000.0,,ARS,1,1,0,buy_it_now,gold_special,2021-03-03T13:27:52.000Z,2041-02-26T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-910396190-tv-smart-samsung-curve-55-pantalla-rota-_JM,829555-MLA44085187925_112020,http://http2.mlstatic.com/D_829555-MLA44085187925_112020-I.jpg,https://http2.mlstatic.com/D_829555-MLA44085187925_112020-I.jpg,,True,[],me2,[],,True,False,xd_drop_off,False,none,Liniers,AR-C,Capital Federal,AR,Argentina,TUxBQkxJTjEzNTha,Liniers,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,56911890,,[],[],,[],active,[],"['good_quality_picture', 'immediate_payment', 'cart_eligible']",Sin garantía,MLA15053616,MLA-TELEVISIONS,MLA897287429,,[],False,2021-03-03T13:27:52.000Z,2021-03-04T13:09:03.000Z,0.57,False,PURCHASE_MAX_QUANTITY,Cantidad máxima de compra,,1,,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,MLA910396190-3280840951,,,,,,,,Samsung,UN55MU6300,"Control remoto,Baterías,Cable de alimentación",UN55MU6300GXZD,16:9,Negro,11.19 cm,"55 """,LED,,3,71.86 cm,"Youtube,Netflix,Web browser",,Sí,No,Sí,Usado,Series 6,3840 px - 2160 px,20 W,,,,,,4K,,Dolby digital plus,2,2,100V/240V,16.7 kg,124.17 cm,,No,Sí,Sí,Sí,,,Sí,Sí,2,,,,,,,,,,,,,,,4,,,,,,,,,TUxBQkxJTjEzNTha,,,,,,Sí,Sí,Sí,[],,,,,,,,,,,,,,,,,,,
626,MLA906684095,MLA,"Smart Tv Samsung Q60r 55 Pulgadas, Excelente Estado! ",,127094425,MLA1002,,125000.0,125000.0,,ARS,1,1,0,buy_it_now,gold_pro,2021-02-01T18:57:13.000Z,2041-01-27T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-906684095-smart-tv-samsung-q60r-55-pulgadas-excelente-estado-_JM,641147-MLA44774500212_022021,http://http2.mlstatic.com/D_641147-MLA44774500212_022021-I.jpg,https://http2.mlstatic.com/D_641147-MLA44774500212_022021-I.jpg,,True,[],not_specified,['lost_me2_by_dimensions'],,True,False,not_specified,False,none,Victoria,AR-B,Buenos Aires,AR,Argentina,TUxBQlZJQzYxMzJa,Victoria,TUxBQ1NBTjQ0ZWIy,San Fernando,TUxBUEdSQWU4ZDkz,Bs.As. G.B.A. Norte,122991939,,[],[],,[],active,[],['immediate_payment'],Garantía de fábrica: 3 años,MLA15237951,MLA-TELEVISIONS,,,[],False,2021-02-01T18:57:14.000Z,2021-03-10T15:14:18.000Z,1,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,3 años,3.0,años,,,,,,,,,,,,MLA906684095-3208328856,,,,,,,,Samsung,QN55Q60R,"Control remoto,Cable de alimentación",QN55Q60RAGCZB,16:9,Negro,5.87 cm,"55 """,QLED,,4,71.3 cm,"Youtube,Netflix,Web browser",No,No,No,Sí,Usado,Series Q,3840 px - 2160 px,20 W,,,,,,4K,,,2,2,220V,24.5 kg,123.7 cm,,Sí,,Sí,Sí,,,Sí,Sí,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
627,MLA908751337,MLA,Smart Tv Hyundai Hyled-58uhd4 4k 58  220v,,236199018,MLA1002,,89000.0,89000.0,,ARS,1,1,0,buy_it_now,gold_special,2021-02-18T04:45:35.000Z,2041-02-13T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-908751337-smart-tv-hyundai-hyled-58uhd4-4k-58-220v-_JM,840414-MLA44919578745_022021,http://http2.mlstatic.com/D_840414-MLA44919578745_022021-I.jpg,https://http2.mlstatic.com/D_840414-MLA44919578745_022021-I.jpg,,True,[],not_specified,[],,False,False,not_specified,False,none,Liniers,AR-C,Capital Federal,AR,Argentina,TUxBQkxJTjEzNTha,Liniers,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1155815854,,[],[],,[],active,[],['immediate_payment'],Garantía de fábrica: 10 meses,MLA15911143,MLA-TELEVISIONS,,,[],False,2021-02-18T04:45:36.000Z,2021-03-10T10:35:24.461Z,0.6,False,WARRANTY_TIME,Tiempo de garantía,,10 meses,,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,,,,,,,,,,,,,,,,,,,,,Hyundai,HYLED-58UHD4,"Control remoto,Cable de alimentación",,16:9,Negro,8.6 cm,"58 """,LED,,3,108.1 cm,"Netflix,Youtube",,,,Sí,Usado,Series 4,3840 px - 2160 px,,,,,,,4K,,,,1,220V,14.5 kg,130.3 cm,,,,Sí,,,,Sí,Sí,2,,,,10.0,meses,,,,,,,Mercado Libre,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,[],,,,,
628,MLA867775894,MLA,Smart Tv Samsung 55   4k Curvo + Mueble Flotante Luces Pin,,67908011,MLA1002,,130000.0,130000.0,,ARS,1,1,0,buy_it_now,gold_special,2020-07-13T14:09:47.000Z,2040-07-08T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-867775894-smart-tv-samsung-55-4k-curvo-mueble-flotante-luces-pin-_JM,654362-MLA44749792739_012021,http://http2.mlstatic.com/D_654362-MLA44749792739_012021-I.jpg,https://http2.mlstatic.com/D_654362-MLA44749792739_012021-I.jpg,,True,[],me2,['self_service_in'],,True,False,xd_drop_off,False,none,Palermo,AR-C,Capital Federal,AR,Argentina,TUxBQlBBTDI1MTVa,Palermo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,87296344,,[],[],,[],active,[],"['good_quality_picture', 'immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2020-07-13T14:09:47.000Z,2021-03-09T21:43:40.852Z,0.75,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA867775894-2787170211,,,,,,,,Samsung,UN55MU6300,,,,Negro,,"55 """,LCD,,,,,No,Sí,No,Sí,Usado,Series 6,,,,,,,,4K,,,,,,,,,,,Sí,Sí,,,Sí,Sí,7,,,,,,,,,,,,,,,,,,,,,,,,TUxBQlBBTDI1MTVa,,,,,,Sí,,,[],,,,,,,,,,,,,,,,,,,
629,MLA911021261,MLA,Smart Tv Samsung Series 6 Un43mu6100gczb Led 4k 43  ,,44509032,MLA1002,,45000.0,45000.0,,ARS,1,1,0,buy_it_now,gold_special,2021-03-08T19:12:04.000Z,2041-03-03T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-911021261-smart-tv-samsung-series-6-un43mu6100gczb-led-4k-43-_JM,637089-MLA45130967231_032021,http://http2.mlstatic.com/D_637089-MLA45130967231_032021-I.jpg,https://http2.mlstatic.com/D_637089-MLA45130967231_032021-I.jpg,,True,[],me2,[],,True,False,drop_off,False,none,Ciudad Autónoma de Buenos Aires,AR-C,Capital Federal,AR,Argentina,TUxBQlZJTDcwOTla,Villa Urquiza,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1034059734,,[],[],,[],active,[],"['good_quality_picture', 'immediate_payment', 'cart_eligible']",Sin garantía,MLA15198431,MLA-TELEVISIONS,,,[],False,2021-03-08T19:12:05.000Z,2021-03-10T10:38:49.952Z,0.5,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA911021261-3294336585,,,,,,,,Samsung,UN43MU6100,"Control remoto,Baterías,Cable de alimentación",UN43MU6100GXZB,16:9,,6.26 cm,"43 """,LED,,3,56.9 cm,"Youtube,Netflix,Web browser",,,,Sí,Usado,Series 6,3840 px - 2160 px,20 W,,,,,,4K,,Dolby digital plus,2,2,220V - 240V,8.6 kg,97.58 cm,Sí,Sí,Sí,Sí,Sí,,,Sí,Sí,3,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
630,MLA879581381,MLA,Smart Tv LG 60uh6500 Pantalla Rota,,415834705,MLA1002,,29400.0,29400.0,,ARS,1,1,0,buy_it_now,gold_special,2020-09-19T13:27:27.000Z,2040-09-14T04:00:00.000Z,used,https://articulo.mercadolibre.com.ar/MLA-879581381-smart-tv-lg-60uh6500-pantalla-rota-_JM,715044-MLA43515677280_092020,http://http2.mlstatic.com/D_715044-MLA43515677280_092020-I.jpg,https://http2.mlstatic.com/D_715044-MLA43515677280_092020-I.jpg,,True,[],not_specified,[],,True,False,not_specified,False,none,General Rodríguez,AR-B,Buenos Aires,AR,Argentina,,,TUxBQ0dFTjk2MmVl,General Rodríguez,TUxBUEdSQWVmNTVm,Bs.As. G.B.A. Oeste,1029037475,,[],[],,[],active,[],"['poor_quality_picture', 'immediate_payment']",Sin garantía,MLA6356389,MLA-TELEVISIONS,,,[],False,2020-09-19T13:27:27.000Z,2021-02-23T06:49:49.094Z,0.6,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA879581381-2931041729,,,,,,,,LG,60UH6500,"Control remoto,Cable de alimentación",60uh6500,,Negro,6.2 cm,"60 """,LED,,3,78.2 cm,,No,,No,Sí,Usado,Series 6,,20 W,,,,,,4K,,Dolby digital,2,2,,23.3 kg,135 cm,,,Sí,Sí,Sí,,,Sí,Sí,4,,,,,,,,,,,,Mercado Libre,,,,,,,,,,,,TUxBQ0dFTjY4NTg,,,,,,Sí,,Sí,[],,,,,,,,,,,,,,,,,,,
631,MLA901391166,MLA,Tv Color Lcd Noblex De 55 Cm C/ Control Enciende Sin Imagen,,274338848,MLA1002,,8999.0,8999.0,,ARS,1,1,0,buy_it_now,gold_special,2020-12-17T04:36:40.000Z,2040-12-15T20:14:40.000Z,used,https://articulo.mercadolibre.com.ar/MLA-901391166-tv-color-lcd-noblex-de-55-cm-c-control-enciende-sin-imagen-_JM,641367-MLA44354208744_122020,http://http2.mlstatic.com/D_641367-MLA44354208744_122020-I.jpg,https://http2.mlstatic.com/D_641367-MLA44354208744_122020-I.jpg,,True,[],me2,[],,True,False,xd_drop_off,False,none,Caba,AR-C,Capital Federal,AR,Argentina,TUxBQlBBTDI1MTVa,Palermo,TUxBQ0NBUGZlZG1sYQ,Capital Federal,TUxBUENBUGw3M2E1,Capital Federal,1007745216,,[],[],,[],active,[],"['poor_quality_picture', 'immediate_payment', 'cart_eligible']",Sin garantía,,MLA-TELEVISIONS,,,[],False,2020-12-17T04:36:40.000Z,2021-03-06T13:00:42.317Z,0.62,False,WARRANTY_TYPE,Tipo de garantía,6150835,Sin garantía,,,,,,,,,,,,,,,,,,,MLA901391166-3109912536,,,,,,,,Noblex,22LC817H,,Si,,Negro,,"21 """,LCD,,,,,No,No,No,No,Usado,Lcd,,,,,,,,4K,,,,,220V,,,,,,Sí,No,,,No,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
632,MLA907163376,MLA,Smart Tv LG Ai Thinq 70un7310psc Led 4k 70 ,,274214713,MLA1002,1255,209999.0,209999.0,,ARS,24,1,1,buy_it_now,gold_pro,2021-02-04T20:36:01.000Z,2041-01-30T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-907163376-smart-tv-lg-ai-thinq-70un7310psc-led-4k-70-_JM,696491-MLA44940423346_022021,http://http2.mlstatic.com/D_696491-MLA44940423346_022021-I.jpg,https://http2.mlstatic.com/D_696491-MLA44940423346_022021-I.jpg,,True,[],not_specified,[],,False,True,not_specified,False,none,Tafí Viejo,AR-T,Tucumán,AR,Argentina,,,TUxBQ1RBRjFlMTNk,Tafí Viejo,TUxBUFRVQ244NmM3,Tucumán,1161580372,,[],[],,[],active,[],"['poor_quality_thumbnail', 'ahora-12', 'poor_quality_picture', 'immediate_payment']",Garantía de fábrica: 12 meses,MLA16023314,MLA-TELEVISIONS,,,[],False,2021-02-04T20:36:02.000Z,2021-03-11T18:11:39.295Z,0.83,False,WARRANTY_TYPE,Tipo de garantía,2230279,Garantía de fábrica,,WARRANTY_TIME,Tiempo de garantía,,12 meses,12.0,meses,,,,,,,,,,,,MLA907163376-3216885067,,,,,,,,LG,70UN7310,"Control remoto,Cable de alimentación",70UN7310PSC,16:9,,9.11 cm,"70 """,LED,,3,91.3 cm,"Youtube,Netflix,Web browser",,,,Sí,Nuevo,AI ThinQ,3840 px - 2160 px,20 W,webOS,,,,,4K,13703144,Ultra surround,2,2,100V/240V,30.7 kg,157.8 cm,,Sí,,Sí,Sí,,Sí,Sí,Sí,10,,"ThinQ AI,Alexa,Google Assistant",Sí,,,,,,,,,,,,4,,,,,,,,,TUxBQ1RBRjFlMTNk,,,,,,,,,[],,,,,,,,,,,,,,,,,,,
633,MLA899935830,MLA,Smart Tv Led 50  Philips 50pud6654/77 4k ,,222758551,MLA1002,,57599.0,57599.0,,ARS,45,1,0,buy_it_now,gold_special,2020-12-04T15:18:38.000Z,2040-11-29T04:00:00.000Z,new,https://articulo.mercadolibre.com.ar/MLA-899935830-smart-tv-led-50-philips-50pud665477-4k-_JM,767749-MLA44248964307_122020,http://http2.mlstatic.com/D_767749-MLA44248964307_122020-I.jpg,https://http2.mlstatic.com/D_767749-MLA44248964307_122020-I.jpg,,True,[],me2,['mandatory_free_shipping'],,True,True,drop_off,True,none,Córdoba,AR-X,Córdoba,AR,Argentina,,,TUxBQ0NBUGNiZGQx,Córdoba,TUxBUENPUmFkZGIw,Córdoba,190823234,,[],[],,[],active,[],"['extended_warranty_eligible', 'loyalty_discount_eligible', 'poor_quality_picture', 'poor_quality_thumbnail', 'immediate_payment', 'cart_eligible']",,MLA15699007,MLA-TELEVISIONS,,,[],False,2020-12-04T15:18:38.000Z,2021-03-11T19:12:50.236Z,0.77,False,,,,,,,,,,,,,,,,,,,,,,,MLA899935830-3087893191,,73328.0,True,country,True,,,Philips,50PUD6654,"Control remoto,Baterías,Cable de alimentación",50PUD6654/77,16:9,,8.72 cm,"50 """,LED,8718863021613,3,65.06 cm,"Youtube,Netflix,Web browser",No,No,,Sí,Nuevo,77,3840 px - 2160 px,20 W,Saphi,,,,,4K,27484,Dolby atmos,2,2,110V/240V,10.9 kg,111.3 cm,Sí,Sí,Sí,Sí,Sí,,Sí,Sí,Sí,3,,,,,,,,,,,,,,,4,,,,,,,,[],TUxBQ0NBUGNiZGQx,,,,,,,,,,,,,,,,,,,,,,,,,,,,
